delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,actual_delivery_hours,expected_delivery_hours,delivery_delay_hours
20217,fedex,cosmetics,truck,same day,south,hot,42.1,5.21,no,delivered,4,326.13,3.0,8.0,-5.0
20218,amazon logistics,furniture,ev bike,same day,south,clear,3.6,20.92,no,delivered,4,171.26,0.0,8.0,-8.0
20219,ekart,pharmacy,ev van,express,east,rainy,16.5,36.84,yes,failed,1,243.02,4.0,2.0,2.0
20220,dhl,documents,truck,standard,central,stormy,76.3,43.2,no,delivered,3,511.1,8.0,24.0,-16.0
20221,dhl,electronics,scooter,standard,east,stormy,72.2,43.66,no,delivered,4,491.98,4.0,24.0,-20.0
20222,dhl,pharmacy,truck,two day,north,clear,185.6,39.28,no,delivered,4,1045.84,8.0,16.0,-8.0
20223,dhl,clothing,van,standard,east,stormy,130.0,42.91,no,delivered,5,778.73,10.0,24.0,-14.0
20224,ekart,electronics,van,two day,east,rainy,8.8,23.41,no,delivered,4,114.23,5.0,16.0,-11.0
20225,amazon logistics,cosmetics,van,standard,central,rainy,259.9,39.79,no,delivered,3,1418.87,15.0,24.0,-9.0
20226,ekart,groceries,bike,standard,west,clear,178.5,39.58,no,delivered,3,1011.24,4.0,24.0,-20.0
20227,dhl,fragile items,scooter,standard,west,clear,118.3,29.2,no,delivered,4,679.1,6.0,24.0,-18.0
20228,amazon logistics,fragile items,truck,express,south,cold,116.6,1.49,yes,delayed,2,637.47,5.0,4.0,1.0
20229,dhl,clothing,bike,express,west,cold,32.6,13.85,no,delivered,5,254.55,2.0,2.0,0.0
20230,delhivery,cosmetics,bike,standard,north,stormy,153.9,24.86,no,delivered,4,844.08,11.0,24.0,-13.0
20231,delhivery,groceries,truck,standard,north,clear,297.1,34.58,no,delivered,3,1589.74,10.0,24.0,-14.0
20232,dhl,cosmetics,ev van,two day,south,foggy,156.9,4.27,no,delivered,5,797.31,6.0,16.0,-10.0
20233,shadowfax,electronics,scooter,two day,east,foggy,5.4,17.69,no,delivered,5,95.6674,1.0,16.0,-15.0
20234,ecom express,furniture,bike,standard,north,foggy,186.3,16.97,no,delivered,5,982.41,10.0,24.0,-14.0
20235,blue dart,pharmacy,van,same day,east,rainy,3.6,7.21,no,delivered,3,137.63,3.0,8.0,-5.0
20236,fedex,furniture,bike,same day,central,clear,273.7,22.46,yes,delayed,2,1535.88,10.0,8.0,2.0
20237,ekart,furniture,ev van,same day,south,cold,155.3,37.41,no,delivered,5,988.73,6.0,8.0,-2.0
20238,fedex,electronics,ev bike,express,north,cold,207.5,49.52,no,delivered,3,1236.84,4.0,6.0,-2.0
20239,dhl,electronics,bike,standard,south,clear,262.5,41.01,no,delivered,4,1435.53,11.0,24.0,-13.0
20240,ekart,pharmacy,bike,two day,north,rainy,235.7,42.64,no,delivered,5,1306.42,7.0,16.0,-9.0
20241,delhivery,groceries,truck,same day,west,clear,163.9,18.69,no,delivered,4,975.57,4.0,8.0,-4.0
20242,delhivery,pharmacy,van,same day,west,clear,121.7,40.35,no,delivered,3,829.55,4.0,8.0,-4.0
20243,fedex,groceries,ev bike,standard,south,stormy,277.3,33.59,no,delivered,4,1487.27,11.0,24.0,-13.0
20244,ekart,electronics,ev van,same day,south,foggy,7.9,16.59,no,delivered,5,189.27,1.0,8.0,-7.0
20245,ekart,cosmetics,van,two day,south,stormy,122.4,19.95,no,delivered,3,671.85,7.0,16.0,-9.0
20246,delhivery,clothing,ev bike,same day,south,rainy,150.3,39.72,yes,delayed,2,970.66,10.0,8.0,2.0
20247,delhivery,fragile items,scooter,two day,west,hot,261.5,10.54,no,delivered,4,1339.12,7.0,16.0,-9.0
20248,blue dart,electronics,scooter,two day,south,foggy,50.5,36.85,no,delivered,4,363.05,3.0,16.0,-13.0
20249,dhl,automobile parts,ev van,express,south,clear,210.1,26.16,yes,delayed,3,1178.98,7.0,6.0,1.0
20250,blue dart,documents,scooter,express,central,cold,200.8,8.65,no,delivered,5,1079.95,4.0,6.0,-2.0
20251,ekart,automobile parts,bike,express,west,rainy,287.9,21.06,yes,failed,1,1552.68,8.0,7.0,1.0
20252,ekart,electronics,truck,express,central,hot,260.7,31.8,yes,delayed,3,1448.9,8.0,7.0,1.0
20253,ekart,furniture,truck,standard,south,hot,145.8,26.92,no,delivered,3,809.76,4.0,24.0,-20.0
20254,delhivery,groceries,van,standard,central,rainy,28.5,0.67,no,delivered,5,144.0,3.0,24.0,-21.0
20255,blue dart,clothing,bike,same day,south,rainy,252.2,41.05,yes,delayed,3,1484.15,8.0,8.0,0.0
20256,ecom express,furniture,bike,express,south,rainy,75.0,36.38,yes,delayed,2,534.14,6.0,3.0,3.0
20257,xpressbees,clothing,ev bike,two day,central,cold,226.5,15.06,no,delivered,5,1177.68,5.0,16.0,-11.0
20258,blue dart,groceries,bike,express,south,foggy,169.0,29.66,yes,delayed,3,983.98,9.0,5.0,4.0
20259,ekart,groceries,scooter,same day,central,hot,15.4,32.87,no,delivered,3,275.61,1.0,8.0,-7.0
20260,dhl,clothing,ev bike,same day,central,clear,3.6,10.91,no,delivered,3,141.73,1.0,8.0,-7.0
20261,ecom express,fragile items,van,express,central,clear,39.0,27.96,no,delivered,4,328.88,0.0,2.0,-2.0
20262,amazon logistics,furniture,van,same day,central,rainy,82.6,6.17,no,delivered,4,531.51,7.0,8.0,-1.0
20263,xpressbees,fragile items,ev van,express,central,rainy,83.0,31.88,yes,failed,1,560.64,4.0,3.0,1.0
20264,delhivery,fragile items,ev bike,two day,south,rainy,67.2,43.21,no,delivered,4,465.63,5.0,16.0,-11.0
20265,fedex,documents,ev bike,express,east,rainy,261.1,4.58,yes,delayed,2,1369.24,14.0,7.0,7.0
20266,fedex,documents,scooter,express,east,rainy,160.6,46.87,yes,delayed,3,993.61,7.0,5.0,2.0
20267,shadowfax,automobile parts,scooter,standard,south,cold,35.9,8.27,no,delivered,4,204.31,3.0,24.0,-21.0
20268,amazon logistics,documents,truck,same day,south,rainy,32.1,23.54,no,delivered,5,331.12,7.0,8.0,-1.0
20269,ekart,electronics,ev van,same day,central,clear,177.7,16.08,no,delivered,5,1036.74,6.0,8.0,-2.0
20270,shadowfax,furniture,truck,two day,north,foggy,202.3,7.43,no,delivered,5,1033.79,7.0,16.0,-9.0
20271,ekart,automobile parts,ev bike,standard,north,hot,214.4,18.96,no,delivered,4,1128.88,6.0,24.0,-18.0
20272,blue dart,documents,scooter,express,east,cold,196.4,19.04,no,delivered,5,1089.12,3.0,5.0,-2.0
20273,ekart,pharmacy,van,standard,west,foggy,190.5,48.58,no,delivered,4,1098.24,5.0,24.0,-19.0
20274,xpressbees,groceries,truck,same day,central,hot,234.8,28.74,yes,failed,1,1360.22,8.0,8.0,0.0
20275,dhl,groceries,truck,express,west,clear,24.4,14.85,yes,delayed,3,216.55,2.0,2.0,0.0
20276,xpressbees,furniture,bike,express,central,clear,195.7,4.75,no,delivered,5,1042.75,5.0,5.0,0.0
20277,xpressbees,clothing,van,two day,north,hot,55.7,36.06,no,delivered,5,386.68,2.0,16.0,-14.0
20278,dhl,groceries,ev van,express,north,stormy,59.6,47.49,yes,delayed,2,490.47,7.0,3.0,4.0
20279,ecom express,documents,truck,two day,east,clear,232.6,2.23,no,delivered,5,1169.69,10.0,16.0,-6.0
20280,delhivery,fragile items,ev bike,standard,south,rainy,297.1,48.91,no,delivered,4,1632.7206,11.0,24.0,-13.0
20281,ecom express,documents,ev bike,express,central,foggy,96.7,2.97,yes,delayed,2,542.41,5.0,3.0,2.0
20282,delhivery,fragile items,scooter,standard,north,clear,155.4,23.02,no,delivered,4,846.06,4.0,24.0,-20.0
20283,dhl,electronics,scooter,same day,south,rainy,210.8,38.21,yes,delayed,2,1268.63,10.0,8.0,2.0
20284,amazon logistics,groceries,truck,express,south,stormy,284.5,49.03,yes,delayed,3,1619.59,10.0,7.0,3.0
20285,xpressbees,documents,van,standard,east,clear,194.2,4.37,no,delivered,5,984.11,8.0,24.0,-16.0
20286,ekart,furniture,ev van,two day,south,rainy,212.1,42.91,no,delivered,4,1189.23,10.0,16.0,-6.0
20287,amazon logistics,cosmetics,scooter,same day,central,stormy,86.4,18.16,yes,delayed,2,586.48,8.0,8.0,0.0
20288,blue dart,automobile parts,van,standard,north,stormy,112.0,44.28,no,delivered,4,692.84,9.0,24.0,-15.0
20289,xpressbees,cosmetics,bike,same day,north,stormy,269.5,49.19,yes,delayed,3,1595.07,12.0,8.0,4.0
20290,fedex,furniture,van,standard,central,rainy,13.5,22.89,no,delivered,3,136.17,4.0,24.0,-20.0
20291,blue dart,furniture,truck,same day,east,clear,167.2,46.68,no,delivered,3,1076.04,5.0,8.0,-3.0
20292,ecom express,automobile parts,ev bike,same day,central,rainy,41.8,25.45,yes,failed,2,385.35,8.0,8.0,0.0
20293,xpressbees,automobile parts,ev van,standard,east,stormy,14.0,18.26,no,delivered,4,124.78,6.0,24.0,-18.0
20294,delhivery,cosmetics,bike,two day,central,stormy,43.5,19.33,no,delivered,4,275.49,4.0,16.0,-12.0
20295,delhivery,clothing,ev van,standard,east,cold,140.7,8.22,no,delivered,4,728.16,6.0,24.0,-18.0
20296,delhivery,documents,ev bike,standard,west,stormy,184.0,32.5,no,delivered,3,1017.5,13.0,24.0,-11.0
20297,dhl,documents,scooter,express,central,hot,49.7,21.05,yes,delayed,2,361.65,3.0,2.0,1.0
20298,dhl,documents,scooter,same day,west,cold,154.3,26.07,no,delivered,4,949.71,6.0,8.0,-2.0
20299,xpressbees,automobile parts,ev bike,same day,south,foggy,291.8,49.04,yes,delayed,2,1632.7206,10.0,8.0,2.0
20300,xpressbees,clothing,ev bike,standard,west,rainy,161.8,28.99,no,delivered,3,895.97,9.0,24.0,-15.0
20301,delhivery,fragile items,scooter,standard,south,rainy,19.6,18.89,no,delivered,3,154.67,3.0,24.0,-21.0
20302,fedex,fragile items,van,standard,west,cold,74.4,27.39,no,delivered,5,454.17,4.0,24.0,-20.0
20303,amazon logistics,furniture,ev van,two day,west,rainy,12.6,34.21,no,delivered,4,165.63,5.0,16.0,-11.0
20304,ecom express,documents,bike,two day,north,foggy,176.6,34.25,no,delivered,5,985.75,6.0,16.0,-10.0
20305,ekart,documents,truck,standard,south,foggy,263.3,15.56,no,delivered,3,1363.18,9.0,24.0,-15.0
20306,delhivery,cosmetics,ev van,same day,north,cold,232.8,13.36,no,delivered,3,1304.08,7.0,8.0,-1.0
20307,blue dart,cosmetics,bike,two day,north,clear,14.6,30.31,no,delivered,3,163.93,2.0,16.0,-14.0
20308,dhl,furniture,truck,same day,east,clear,233.4,42.41,no,delivered,5,1394.23,6.0,8.0,-2.0
20309,dhl,pharmacy,truck,standard,south,stormy,153.4,4.69,no,delivered,4,781.07,10.0,24.0,-14.0
20310,dhl,fragile items,scooter,standard,west,cold,255.7,19.14,no,delivered,3,1335.92,10.0,24.0,-14.0
20311,delhivery,cosmetics,truck,same day,south,stormy,119.6,14.03,no,delivered,5,740.09,6.0,8.0,-2.0
20312,dhl,cosmetics,ev bike,same day,north,cold,122.6,30.48,no,delivered,5,804.44,7.0,8.0,-1.0
20313,ekart,documents,scooter,standard,north,stormy,296.4,39.37,no,delivered,5,1600.11,16.0,24.0,-8.0
20314,fedex,electronics,van,standard,east,rainy,103.9,32.93,no,delivered,3,618.29,4.0,24.0,-20.0
20315,delhivery,furniture,truck,express,north,rainy,60.0,10.91,yes,delayed,2,382.73,4.0,3.0,1.0
20316,amazon logistics,groceries,bike,express,central,rainy,292.4,31.63,yes,delayed,3,1606.89,13.0,7.0,6.0
20317,dhl,groceries,scooter,two day,west,hot,271.3,38.39,no,delivered,4,1471.67,6.0,16.0,-10.0
20318,ekart,furniture,truck,same day,north,stormy,34.0,18.55,no,delivered,5,325.65,5.0,8.0,-3.0
20319,ecom express,automobile parts,van,express,central,cold,65.5,27.55,no,delivered,4,460.15,2.0,3.0,-1.0
20320,xpressbees,fragile items,ev van,same day,south,clear,257.0,6.66,yes,delayed,2,1404.98,11.0,8.0,3.0
20321,blue dart,cosmetics,ev van,same day,central,rainy,66.6,16.01,no,delivered,5,481.03,3.0,8.0,-5.0
20322,blue dart,cosmetics,scooter,same day,central,rainy,95.3,32.81,no,delivered,5,674.93,7.0,8.0,-1.0
20323,delhivery,groceries,ev van,same day,south,hot,104.9,28.06,no,delivered,4,708.68,3.0,8.0,-5.0
20324,shadowfax,furniture,ev van,standard,south,cold,102.5,49.36,no,delivered,4,660.58,3.0,24.0,-21.0
20325,dhl,groceries,van,same day,north,stormy,70.2,20.53,no,delivered,5,512.59,5.0,8.0,-3.0
20326,dhl,fragile items,truck,two day,north,hot,54.6,39.99,no,delivered,4,392.97,3.0,16.0,-13.0
20327,fedex,automobile parts,scooter,two day,east,cold,109.3,49.52,no,delivered,3,695.69,6.0,16.0,-10.0
20328,fedex,groceries,bike,two day,west,hot,153.0,21.03,no,delivered,3,828.09,3.0,16.0,-13.0
20329,delhivery,cosmetics,scooter,same day,east,rainy,8.0,6.22,no,delivered,5,158.66,3.0,8.0,-5.0
20330,delhivery,electronics,ev bike,two day,central,cold,13.4,48.67,no,delivered,4,213.01,2.0,16.0,-14.0
20331,amazon logistics,groceries,truck,standard,north,cold,165.7,6.71,no,delivered,5,848.63,6.0,24.0,-18.0
20332,ecom express,fragile items,van,standard,south,hot,54.0,25.65,no,delivered,3,346.95,3.0,24.0,-21.0
20333,amazon logistics,cosmetics,van,standard,central,clear,49.4,7.96,no,delivered,5,270.88,3.0,24.0,-21.0
20334,ecom express,furniture,ev bike,standard,south,hot,20.6,49.19,no,delivered,4,250.57,1.0,24.0,-23.0
20335,fedex,clothing,ev bike,same day,south,stormy,237.9,1.74,yes,failed,2,1294.72,11.0,8.0,3.0
20336,amazon logistics,fragile items,truck,same day,east,hot,86.4,1.88,no,delivered,5,537.64,1.0,8.0,-7.0
20337,amazon logistics,automobile parts,truck,same day,south,clear,152.3,16.89,no,delivered,4,912.17,6.0,8.0,-2.0
20338,ecom express,groceries,bike,same day,east,foggy,157.8,43.0,no,delivered,4,1018.0,5.0,8.0,-3.0
20339,blue dart,fragile items,van,express,west,stormy,76.2,2.38,yes,delayed,2,438.14,4.0,3.0,1.0
20340,blue dart,pharmacy,bike,two day,central,clear,244.7,0.67,no,delivered,5,1225.39,10.0,16.0,-6.0
20341,dhl,groceries,ev bike,standard,east,stormy,291.2,3.21,no,delivered,3,1465.63,14.0,24.0,-10.0
20342,fedex,documents,van,express,central,stormy,131.0,26.69,yes,delayed,3,785.07,9.0,4.0,5.0
20343,ecom express,furniture,scooter,standard,south,stormy,296.6,30.08,no,delivered,4,1573.24,11.0,24.0,-13.0
20344,ekart,groceries,van,same day,central,hot,62.5,20.56,no,delivered,3,474.18,1.0,8.0,-7.0
20345,amazon logistics,pharmacy,van,express,central,foggy,228.8,29.02,yes,failed,2,1281.06,7.0,6.0,1.0
20346,amazon logistics,clothing,ev van,standard,south,rainy,157.0,5.37,no,delivered,5,801.11,4.0,24.0,-20.0
20347,ecom express,furniture,scooter,same day,north,clear,163.7,6.74,no,delivered,5,938.72,3.0,8.0,-5.0
20348,blue dart,cosmetics,ev bike,two day,west,rainy,272.7,36.17,no,delivered,3,1472.01,14.0,16.0,-2.0
20349,ekart,fragile items,scooter,two day,north,foggy,286.5,24.96,no,delivered,4,1507.38,13.0,16.0,-3.0
20350,blue dart,documents,ev bike,standard,west,cold,3.6,45.32,no,delivered,4,144.46,0.0,24.0,-24.0
20351,xpressbees,pharmacy,truck,express,east,hot,72.1,29.65,yes,delayed,2,499.45,3.0,3.0,0.0
20352,xpressbees,documents,truck,two day,east,clear,88.8,30.63,no,delivered,3,535.89,3.0,16.0,-13.0
20353,dhl,fragile items,ev bike,standard,west,stormy,141.7,12.07,no,delivered,4,744.71,6.0,24.0,-18.0
20354,delhivery,groceries,bike,two day,west,stormy,178.0,43.64,no,delivered,4,1020.92,12.0,16.0,-4.0
20355,fedex,cosmetics,ev bike,two day,west,rainy,255.5,43.39,no,delivered,5,1407.67,7.0,16.0,-9.0
20356,xpressbees,groceries,ev bike,standard,east,hot,296.5,0.85,no,delivered,5,1485.05,7.0,24.0,-17.0
20357,fedex,documents,scooter,two day,west,clear,138.1,29.82,no,delivered,4,779.96,7.0,16.0,-9.0
20358,ekart,pharmacy,bike,two day,west,clear,95.2,43.59,no,delivered,3,606.77,4.0,16.0,-12.0
20359,shadowfax,pharmacy,ev bike,express,east,stormy,228.4,39.5,yes,delayed,3,1310.5,9.0,6.0,3.0
20360,shadowfax,cosmetics,bike,express,west,stormy,211.8,17.0,yes,failed,1,1160.0,9.0,6.0,3.0
20361,shadowfax,fragile items,truck,express,north,stormy,36.9,19.69,yes,failed,2,293.57,8.0,2.0,6.0
20362,amazon logistics,cosmetics,scooter,standard,north,hot,194.6,14.58,no,delivered,4,1016.74,5.0,24.0,-19.0
20363,ekart,fragile items,ev bike,two day,north,cold,249.9,41.48,no,delivered,5,1373.94,10.0,16.0,-6.0
20364,shadowfax,groceries,ev van,express,west,clear,22.2,15.23,no,delivered,4,206.69,0.0,2.0,-2.0
20365,amazon logistics,furniture,ev van,express,west,hot,163.9,38.76,no,delivered,4,985.78,4.0,5.0,-1.0
20366,blue dart,furniture,ev bike,two day,north,foggy,5.9,45.05,no,delivered,3,164.65,3.0,16.0,-13.0
20367,ekart,pharmacy,truck,standard,north,rainy,85.4,34.54,no,delivered,5,530.62,7.0,24.0,-17.0
20368,delhivery,clothing,bike,express,south,foggy,16.6,14.58,yes,delayed,3,176.74,5.0,2.0,3.0
20369,dhl,fragile items,ev van,same day,west,stormy,290.3,18.78,yes,delayed,2,1607.84,9.0,8.0,1.0
20370,delhivery,furniture,ev van,standard,east,stormy,181.4,44.14,no,delivered,5,1039.42,7.0,24.0,-17.0
20371,xpressbees,furniture,bike,standard,west,rainy,297.1,45.76,no,delivered,5,1627.78,12.0,24.0,-12.0
20372,delhivery,fragile items,ev bike,same day,central,clear,265.1,28.3,yes,delayed,3,1510.4,10.0,8.0,2.0
20373,xpressbees,furniture,bike,standard,east,hot,121.5,24.86,no,delivered,4,682.08,2.0,24.0,-22.0
20374,shadowfax,furniture,truck,express,south,cold,156.1,27.99,no,delivered,4,914.47,4.0,5.0,-1.0
20375,ecom express,pharmacy,scooter,standard,north,cold,214.6,29.28,no,delivered,4,1160.84,5.0,24.0,-19.0
20376,dhl,automobile parts,bike,standard,central,cold,66.7,24.47,no,delivered,4,406.91,3.0,24.0,-21.0
20377,dhl,documents,scooter,same day,west,rainy,19.4,11.84,no,delivered,5,232.52,7.0,8.0,-1.0
20378,ekart,clothing,scooter,standard,south,cold,253.2,36.14,no,delivered,5,1374.42,6.0,24.0,-18.0
20379,fedex,electronics,van,standard,west,stormy,183.9,35.11,no,delivered,5,1024.83,10.0,24.0,-14.0
20380,blue dart,cosmetics,scooter,standard,south,stormy,278.8,3.85,no,delivered,5,1405.55,13.0,24.0,-11.0
20381,blue dart,electronics,van,same day,west,rainy,212.4,3.58,yes,delayed,2,1172.74,9.0,8.0,1.0
20382,ecom express,cosmetics,truck,same day,east,hot,84.9,25.47,no,delivered,4,600.91,3.0,8.0,-5.0
20383,xpressbees,fragile items,van,same day,south,clear,80.6,30.35,no,delivered,4,594.05,2.0,8.0,-6.0
20384,blue dart,cosmetics,truck,same day,north,hot,101.1,44.34,no,delivered,4,738.52,3.0,8.0,-5.0
20385,shadowfax,clothing,van,same day,north,cold,56.6,11.42,no,delivered,5,417.26,2.0,8.0,-6.0
20386,ekart,pharmacy,scooter,same day,central,cold,146.4,21.73,no,delivered,5,897.19,5.0,8.0,-3.0
20387,blue dart,groceries,bike,two day,north,cold,78.4,15.68,no,delivered,5,439.04,2.0,16.0,-14.0
20388,fedex,electronics,scooter,standard,east,hot,258.5,49.21,no,delivered,5,1440.13,7.0,24.0,-17.0
20389,amazon logistics,clothing,scooter,standard,north,hot,234.2,33.27,no,delivered,4,1270.81,7.0,24.0,-17.0
20390,delhivery,cosmetics,truck,two day,west,clear,64.4,29.19,no,delivered,5,409.57,3.0,16.0,-13.0
20391,dhl,pharmacy,truck,standard,south,rainy,154.5,3.51,no,delivered,5,783.03,9.0,24.0,-15.0
20392,ecom express,furniture,ev van,express,west,clear,268.6,34.76,yes,delayed,2,1497.28,7.0,7.0,0.0
20393,dhl,cosmetics,scooter,same day,north,foggy,37.9,18.81,no,delivered,5,345.93,2.0,8.0,-6.0
20394,delhivery,furniture,bike,standard,east,stormy,237.8,31.84,no,delivered,5,1284.52,10.0,24.0,-14.0
20395,dhl,automobile parts,ev bike,two day,east,cold,73.9,4.03,no,delivered,4,381.59,4.0,16.0,-12.0
20396,xpressbees,electronics,ev bike,two day,east,hot,103.3,28.47,no,delivered,5,601.91,3.0,16.0,-13.0
20397,ecom express,documents,scooter,two day,south,hot,167.0,9.88,no,delivered,3,864.64,5.0,16.0,-11.0
20398,shadowfax,clothing,ev van,same day,south,cold,244.5,47.37,no,delivered,3,1464.61,6.0,8.0,-2.0
20399,delhivery,groceries,truck,two day,central,hot,59.1,6.97,no,delivered,4,316.41,4.0,16.0,-12.0
20400,amazon logistics,automobile parts,ev bike,same day,west,clear,277.9,12.8,no,delivered,4,1527.9,7.0,8.0,-1.0
20401,amazon logistics,groceries,van,two day,east,cold,139.6,21.15,no,delivered,4,761.45,2.0,16.0,-14.0
20402,shadowfax,documents,van,standard,central,foggy,96.7,24.09,no,delivered,4,555.77,4.0,24.0,-20.0
20403,ecom express,electronics,van,standard,north,rainy,65.1,44.43,no,delivered,3,458.79,4.0,24.0,-20.0
20404,xpressbees,groceries,ev bike,standard,east,foggy,95.9,42.78,no,delivered,3,607.84,7.0,24.0,-17.0
20405,ekart,documents,ev bike,standard,west,stormy,95.1,10.32,no,delivered,5,506.46,7.0,24.0,-17.0
20406,dhl,clothing,ev van,same day,north,hot,243.6,26.35,yes,delayed,3,1397.05,8.0,8.0,0.0
20407,fedex,clothing,scooter,two day,west,foggy,124.7,43.13,no,delivered,5,752.89,4.0,16.0,-12.0
20408,fedex,pharmacy,ev bike,two day,west,stormy,97.8,26.26,no,delivered,4,567.78,7.0,16.0,-9.0
20409,shadowfax,cosmetics,ev bike,standard,east,foggy,46.8,15.12,no,delivered,3,279.36,6.0,24.0,-18.0
20410,xpressbees,cosmetics,bike,same day,west,hot,188.0,23.5,no,delivered,4,1110.5,3.0,8.0,-5.0
20411,delhivery,electronics,ev bike,same day,central,clear,114.9,7.32,no,delivered,3,696.46,5.0,8.0,-3.0
20412,shadowfax,automobile parts,bike,standard,south,hot,247.3,24.06,no,delivered,4,1308.68,8.0,24.0,-16.0
20413,delhivery,furniture,bike,express,south,stormy,45.2,26.6,yes,delayed,2,355.8,5.0,2.0,3.0
20414,fedex,pharmacy,bike,same day,east,foggy,176.5,10.59,no,delivered,5,1014.27,5.0,8.0,-3.0
20415,dhl,fragile items,truck,standard,central,foggy,19.4,17.87,no,delivered,4,150.61,3.0,24.0,-21.0
20416,blue dart,documents,bike,express,east,rainy,38.7,14.28,yes,delayed,2,286.34,6.0,2.0,4.0
20417,ecom express,furniture,truck,express,central,rainy,294.1,47.98,yes,delayed,2,1632.7206,11.0,7.0,4.0
20418,ekart,electronics,ev bike,standard,west,stormy,209.9,2.59,no,delivered,5,1057.27,10.0,24.0,-14.0
20419,delhivery,furniture,truck,standard,north,clear,157.7,38.01,no,delivered,4,902.53,4.0,24.0,-20.0
20420,dhl,documents,scooter,two day,west,rainy,32.7,10.73,no,delivered,5,195.69,6.0,16.0,-10.0
20421,xpressbees,clothing,van,standard,central,foggy,5.0,18.59,no,delivered,4,95.6674,4.0,24.0,-20.0
